Crash Number,Date Time,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Coordinates
1500000420,03/08/2015 03:20:00 AM,Sunday,PASSENGER CAR,,,SIXTH STREET,CAMBRIDGE STREET,SIXTH STREET & CAMBRIDGE STREET,42.371700300000001,-71.084800700000002,"(42.3717003, -71.0848007)"
1500000421,03/08/2015 11:02:00 AM,Sunday,,,,,,,,,
1500000422,03/08/2015 11:02:00 AM,Sunday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,WALDEN ST,RICHDALE AVE,WALDEN ST & RICHDALE AVE,42.388900800000002,-71.125,"(42.3889008, -71.125)"
1500000423,03/08/2015 04:55:00 PM,Sunday,PASSENGER CAR,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",211,ALEWIFE BROOK PARKWAY,,211 ALEWIFE BROOK PARKWAY,42.389499700000002,-71.1426009999999,"(42.3894997, -71.142601)"
1500000427,03/09/2015 12:30:00 AM,Monday,PASSENGER CAR,,,PARKING LOT BEHIND 30 YORK ST,,PARKING LOT BEHIND 30 YORK ST,,,
1500000424,03/09/2015 10:52:00 AM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,BROADWAY,COLUMBIA STREET,BROADWAY & COLUMBIA STREET,42.367900800000001,-71.097396900000007,"(42.3679008, -71.0973969)"
1500000433,03/09/2015 01:00:00 PM,Monday,PASSENGER CAR,,1,WHITE ST,,1 WHITE ST,42.389099100000003,-71.117996199999894,"(42.3890991, -71.1179962)"
1500000432,03/09/2015 02:50:00 PM,Monday,PASSENGER CAR,PASSENGER CAR,2335,MASS AVE,,2335 MASS AVE,42.3959999,-71.128700300000006,"(42.3959999, -71.1287003)"
1500000425,03/09/2015 04:08:00 PM,Monday,PASSENGER CAR,PASSENGER CAR,,WHEELER STREET,CONCORD AVE,WHEELER STREET & CONCORD AVE,42.388599399999897,-71.144096399999896,"(42.3885994, -71.1440964)"
1500000426,03/09/2015 04:58:00 PM,Monday,PASSENGER CAR,OTHER,,CONCORD AVE,,CONCORD AVE,,,
1500000429,03/09/2015 08:56:00 PM,Monday,PASSENGER CAR,,58-60,ORCHARD STREET,,58-60 ORCHARD STREET,,,
1500000428,03/09/2015 09:13:00 PM,Monday,,,,,,,,,
1500000430,03/10/2015 08:35:00 AM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,410,MASSACHUSETTS AVENUE,,410 MASSACHUSETTS AVENUE,42.363300299999899,-71.100196800000006,"(42.3633003, -71.1001968)"
1500000431,03/10/2015 10:28:00 AM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,RICHDALE AVE,,RICHDALE AVE,,,
1500000434,03/10/2015 12:08:00 PM,Tuesday,PASSENGER CAR,,,PROSPECT STREET,BISHOP ALLEN DRIVE,PROSPECT STREET & BISHOP ALLEN DRIVE,42.366298700000002,-71.103202800000005,"(42.3662987, -71.1032028)"
1500000436,03/10/2015 03:47:00 PM,Tuesday,PASSENGER CAR,PASSENGER CAR,330,MT. AUBURN STREET,,330 MT. AUBURN STREET,42.375,-71.134697000000003,"(42.375, -71.134697)"
1500000438,03/10/2015 09:45:00 PM,Tuesday,PASSENGER CAR,PASSENGER CAR,2451,MASS AVE,,2451 MASS AVE,42.398399400000002,-71.131401100000005,"(42.3983994, -71.1314011)"
1500000437,03/11/2015 12:59:00 AM,Wednesday,PASSENGER CAR,PASSENGER CAR,,MT AURURN ST,ABERDEEN AVE,MT AURURN ST & ABERDEEN AVE,,,
1500000439,03/11/2015 08:56:00 AM,Wednesday,PASSENGER CAR,,362,RINDGE AVE,,362 RINDGE AVE,42.393901800000002,-71.1383972,"(42.3939018, -71.1383972)"
1500000448,03/11/2015 01:39:00 PM,Wednesday,SINGLE UNIT TRUCK (3 0R MORE AXLES),,354,PUTNAM AVE,,354 PUTNAM AVE,42.3611983999999,-71.113403300000002,"(42.3611984, -71.1134033)"
1500000440,03/11/2015 04:23:00 PM,Wednesday,PASSENGER CAR,,351,FRESHPOND PARKWAY,,351 FRESHPOND PARKWAY,42.386299100000002,-71.141098,"(42.3862991, -71.141098)"
1500000441,03/11/2015 05:02:00 PM,Wednesday,PASSENGER CAR,PASSENGER CAR,,COPERWAITE ST.,BANKS ST.,COPERWAITE ST. & BANKS ST.,,,
1500000453,03/11/2015 08:00:00 PM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,BISHOP ALLEN DRIVE,,BISHOP ALLEN DRIVE,,,
1500000442,03/12/2015 05:50:00 AM,Thursday,PASSENGER CAR,,95,HAMPSHIRE STREET,,95 HAMPSHIRE STREET,42.368999500000001,-71.095100400000007,"(42.3689995, -71.0951004)"
1500000443,03/12/2015 09:14:00 AM,Thursday,PASSENGER CAR,,,CONCORD AVE,BIRCH ST,CONCORD AVE & BIRCH ST,42.386299100000002,-71.139701799999898,"(42.3862991, -71.1397018)"
1500000444,03/12/2015 12:39:00 PM,Thursday,PASSENGER CAR,,,HAMPSHIRE STREET,UNION STREET,HAMPSHIRE STREET & UNION STREET,42.369399999999899,-71.095497100000003,"(42.3694, -71.0954971)"
1500000445,03/12/2015 01:00:00 PM,Thursday,PASSENGER CAR,,,BROADWAY,,BROADWAY,,,
1500000446,03/12/2015 02:29:00 PM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,CAMBRIDGE ST,SECOND ST,CAMBRIDGE ST & SECOND ST,42.370899199999897,-71.078598,"(42.3708992, -71.078598)"
1500000447,03/12/2015 02:51:00 PM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",90,BROADWAY,,90 BROADWAY,42.3639984,-71.087402299999894,"(42.3639984, -71.0874023)"
1500000450,03/12/2015 08:58:00 PM,Thursday,PASSENGER CAR,,820,SOMERVILLE AVE,,820 SOMERVILLE AVE,42.388000499999897,-71.118202199999899,"(42.3880005, -71.1182022)"
1500000451,03/13/2015 09:40:00 AM,Friday,,PASSENGER CAR,,MARIE AVENUE,,MARIE AVENUE,,,
1500000484,03/18/2015 06:09:00 PM,Wednesday,PASSENGER CAR,,,CUSHING ST.,,CUSHING ST.,,,
1500000485,03/13/2015 11:10:00 AM,Friday,PASSENGER CAR,,1,WHITE STREET,,1 WHITE STREET,42.389099100000003,-71.117996199999894,"(42.3890991, -71.1179962)"
1500000454,03/13/2015 05:42:00 PM,Friday,PASSENGER CAR,"SINGLE UNIT TRUCK (2 AXLES, 6 TIRES)",36-38,PORTSMOUTH STREET,,36-38 PORTSMOUTH STREET,42.368499800000002,-71.093803399999899,"(42.3684998, -71.0938034)"
1500000458,03/13/2015 07:30:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,BROOKLINE STREET,FRANKLINE STREET,BROOKLINE STREET & FRANKLINE STREET,42.362899800000001,-71.102401700000001,"(42.3628998, -71.1024017)"
1500000456,03/13/2015 08:27:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,MASSACHUSETTS AVENUE,,MASSACHUSETTS AVENUE,,,
1500000457,03/13/2015 09:23:00 PM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,130,BISHOP ALLEN DR,,130 BISHOP ALLEN DR,42.366500899999899,-71.103500400000001,"(42.3665009, -71.1035004)"
1500000459,03/13/2015 11:14:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,47,BISHOP ALLEN DR,,47 BISHOP ALLEN DR,42.364700300000003,-71.100303600000004,"(42.3647003, -71.1003036)"
1500000461,03/14/2015 01:23:00 AM,Saturday,PASSENGER CAR,,,HARDING,CAMBRIDGE,HARDING & CAMBRIDGE,42.372398400000002,-71.090698200000006,"(42.3723984, -71.0906982)"
1500000462,03/14/2015 10:05:00 AM,Saturday,UNKNOWN HEAVY TRUCK,PASSENGER CAR,7-Nov,CORCORAN PK,,11-7 CORCORAN PK,42.376701400000002,-71.153801000000001,"(42.3767014, -71.153801)"
1500000477,03/14/2015 01:00:00 PM,Saturday,PASSENGER CAR,,,31 WALDEN STREET,,,,,
1500000463,03/14/2015 02:49:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,ONE LEIGHTON AVE,,,,,
1500000464,03/14/2015 07:04:00 PM,Saturday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",89,LINCOLN STREET,,89 LINCOLN STREET,42.371398900000003,-71.095397899999895,"(42.3713989, -71.0953979)"
1500000466,03/15/2015 05:23:00 PM,Sunday,PASSENGER CAR,PASSENGER CAR,150,HAMPSHIRE,,150 HAMPSHIRE,42.371498099999897,-71.098098800000002,"(42.3714981, -71.0980988)"
1500000467,03/16/2015 07:35:00 AM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,BROADWAY,AMES ST,BROADWAY & AMES ST,42.3639984,-71.087402299999894,"(42.3639984, -71.0874023)"
1500000468,03/16/2015 10:00:00 AM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,FAYETTE ST,,FAYETTE ST,,,
1500000469,03/16/2015 02:45:00 PM,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",200,MAIN ST (OPP),,200 MAIN ST (OPP),,,
1861,03/16/2015 05:57:00 PM,Monday,SINGLE UNIT TRUCK (3 0R MORE AXLES),,,MASSACHUSETTS AVE,RIVER STREET,MASSACHUSETTS AVE & RIVER STREET,,,
1500000470,03/16/2015 08:36:00 PM,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,INMAN STREET,BROADWAY STREET,INMAN STREET & BROADWAY STREET,42.3700981,-71.102897600000006,"(42.3700981, -71.1028976)"
1500000472,03/16/2015 09:02:00 PM,Monday,,,,,,,,,
1500000471,03/16/2015 09:02:00 PM,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASSACHUSETTS AVE,BEECH STREET,MASSACHUSETTS AVE & BEECH STREET,42.390300799999899,-71.121002200000007,"(42.3903008, -71.1210022)"
1500000473,03/16/2015 10:57:00 PM,Monday,TRUCK TRAILER,PASSENGER CAR,27,RICHARD AVE,,27 RICHARD AVE,42.400699600000003,-71.133201600000007,"(42.4006996, -71.1332016)"
1500000474,03/17/2015 10:49:00 AM,Tuesday,PASSENGER CAR,PASSENGER CAR,,NEW STREET,BAY STATE RD,NEW STREET & BAY STATE RD,42.3871001999999,-71.140998800000006,"(42.3871002, -71.1409988)"
1500000475,03/17/2015 11:34:00 AM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,COPPERWAITHE,BANKS ST,COPPERWAITHE & BANKS ST,,,
1500000476,03/17/2015 04:13:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,AVON STREET,SHEPARD STREET,AVON STREET & SHEPARD STREET,42.381401099999898,-71.121902500000004,"(42.3814011, -71.1219025)"
1500000478,03/18/2015 03:11:00 AM,Wednesday,PASSENGER CAR,,,WARREN ST,,WARREN ST,,,
1500000479,03/18/2015 07:40:00 AM,Wednesday,PASSENGER CAR,PASSENGER CAR,,SIXTH STREET,THORNDIKE ST,SIXTH STREET & THORNDIKE ST,42.370300299999897,-71.085098299999899,"(42.3703003, -71.0850983)"
1500000480,03/18/2015 09:15:00 AM,Wednesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,BINNEY ST,THIRD ST,BINNEY ST & THIRD ST,42.365699800000002,-71.0823974999999,"(42.3656998, -71.0823975)"
1500000481,03/18/2015 11:44:00 AM,Wednesday,PASSENGER CAR,PASSENGER CAR,821,MAIN STREET,,821 MAIN STREET,42.363300299999899,-71.097503700000004,"(42.3633003, -71.0975037)"
1500000482,03/18/2015 01:00:00 PM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,BISHOP ALLEN DR,DOUGLAS,BISHOP ALLEN DR & DOUGLAS,42.364700300000003,-71.100402799999898,"(42.3647003, -71.1004028)"
1500000483,03/18/2015 01:30:00 PM,Wednesday,PASSENGER CAR,,364,RINDGE AVE,,364 RINDGE AVE,42.393901800000002,-71.138496399999894,"(42.3939018, -71.1384964)"
1500000488,03/18/2015 06:00:00 PM,Wednesday,PASSENGER CAR,,1100,CAMBRIDGE ST,,1100 CAMBRIDGE ST,42.373001100000003,-71.095497100000003,"(42.3730011, -71.0954971)"
1500000487,03/19/2015 10:00:00 PM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,BLANCHARD ROAD,CONCORD AVENUE,BLANCHARD ROAD & CONCORD AVENUE,42.390899699999899,-71.157203699999897,"(42.3908997, -71.1572037)"
1500000489,03/20/2015 10:37:00 AM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,80,JFK STREET,,80 JFK STREET,42.370601700000002,-71.121803299999897,"(42.3706017, -71.1218033)"
1500000490,03/20/2015 06:17:00 PM,Friday,PASSENGER CAR,,,MAIN STREET,,MAIN STREET,,,
1500000491,03/20/2015 11:02:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,CAMBRIDGE STREET,CARDINAL MEDEIROS,CAMBRIDGE STREET & CARDINAL MEDEIROS,42.372100799999899,-71.088500999999894,"(42.3721008, -71.088501)"
1500000492,03/21/2015 12:20:00 AM,Saturday,PASSENGER CAR,,,OXFORD ST,FOREST ST,OXFORD ST & FOREST ST,42.385200500000003,-71.116096499999898,"(42.3852005, -71.1160965)"
1500000493,03/21/2015 03:53:00 PM,Saturday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,QUINCY STREET,,QUINCY STREET,,,
1500000494,03/21/2015 07:25:00 PM,Saturday,PASSENGER CAR,,364,BROADWAY,,364 BROADWAY,42.370601700000002,-71.104202299999898,"(42.3706017, -71.1042023)"
1500000512,03/21/2015 07:53:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,PROSPECT STREET,BROADWAY,PROSPECT STREET & BROADWAY,42.369300799999898,-71.100997899999896,"(42.3693008, -71.1009979)"
1500000495,03/22/2015 01:24:00 PM,Sunday,PASSENGER CAR,,,PINE STREET,,PINE STREET,,,
1500000496,03/22/2015 02:31:00 PM,Sunday,PASSENGER CAR,OTHER,,HARVARD STREET,,HARVARD STREET,,,
1500000497,03/23/2015 10:29:00 AM,Monday,PASSENGER CAR,,49,HAWTHORNE STREET,,49 HAWTHORNE STREET,42.374500300000001,-71.126403800000006,"(42.3745003, -71.1264038)"
1500000500,03/23/2015 02:40:00 PM,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,WASHBURN AVE,,WASHBURN AVE,,,
1500000498,03/23/2015 03:24:00 PM,Monday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",19,OXFORD STREET,,19 OXFORD STREET,42.378101299999898,-71.116401699999898,"(42.3781013, -71.1164017)"
1500000508,03/23/2015 03:40:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,CADBURY RD,,CADBURY RD,,,
1500000499,03/23/2015 07:08:00 PM,Monday,PASSENGER CAR,,,,,,,,
1500000501,03/24/2015 09:45:00 AM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,LINCOLN ST,,LINCOLN ST,,,
1500000502,03/24/2015 10:32:00 AM,Tuesday,TRACTOR / SEMI-TRIALER,PASSENGER CAR,330,RIVER STREET,,330 RIVER STREET,42.362098699999898,-71.113899200000006,"(42.3620987, -71.1138992)"
1500000503,03/24/2015 10:58:00 AM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,BROADWAY,PROSTPECT STREET,BROADWAY & PROSTPECT STREET,,,
1500000504,03/24/2015 12:36:00 PM,Tuesday,PASSENGER CAR,,57,JFK STREET,,57 JFK STREET,42.372100799999899,-71.120498699999899,"(42.3721008, -71.1204987)"
1500000505,03/24/2015 02:45:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,WINDSOR ST,STATE ST,WINDSOR ST & STATE ST,42.362499200000002,-71.096801799999895,"(42.3624992, -71.0968018)"
1500000506,03/24/2015 04:38:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASS. AVE.,DANENPORT ST.,MASS. AVE. & DANENPORT ST.,,,
1500000507,03/25/2015 07:15:00 AM,Wednesday,TRACTOR / SEMI-TRIALER,PASSENGER CAR,,CAMBRIDGE ST,,CAMBRIDGE ST,,,
1500000523,03/25/2015 09:15:00 AM,Wednesday,PASSENGER CAR,,,PORTLAND ST,,PORTLAND ST,,,
1500000509,03/26/2015 06:31:00 AM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,HAMPSHIRE ST,PROSPECT ST,HAMPSHIRE ST & PROSPECT ST,42.3721999999999,-71.098999000000006,"(42.3722, -71.098999)"
1500000510,03/26/2015 09:50:00 AM,Thursday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,COLUMBIA ST,HAMPSHIRE ST,COLUMBIA ST & HAMPSHIRE ST,42.369899699999898,-71.096198999999899,"(42.3698997, -71.096199)"
1500000511,03/26/2015 11:14:00 AM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,500,MASS AVE,,500 MASS AVE,42.364101400000003,-71.101501499999898,"(42.3641014, -71.1015015)"
1500000592,03/26/2015 01:16:00 PM,Thursday,,,221,MT AUBURN ST (OPP),,221 MT AUBURN ST (OPP),,,
1500000513,03/27/2015 12:42:00 PM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",105,MASS AVE,,105 MASS AVE,42.359699200000001,-71.094299300000003,"(42.3596992, -71.0942993)"
1500000514,03/27/2015 12:53:00 PM,Friday,PASSENGER CAR,,725,CONCORD AVE,,725 CONCORD AVE,42.390399899999899,-71.152496299999896,"(42.3903999, -71.1524963)"
1500000515,03/28/2015 02:25:00 PM,Saturday,PASSENGER CAR,,,SODEN ST.,FRANKLIN ST,SODEN ST. & FRANKLIN ST,42.366401699999898,-71.108299299999899,"(42.3664017, -71.1082993)"
1500001693,12/15/2015 10:03:00 PM,Tuesday,PASSENGER CAR,,,UNKNOWN,,UNKNOWN,,,
1500000516,03/28/2015 03:29:00 PM,Saturday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MAIN ST,SIDNEY EXT,MAIN ST & SIDNEY EXT,42.3633995,-71.0994034,"(42.3633995, -71.0994034)"
1500000517,03/28/2015 03:41:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,CAMBRIDGE STREET,,CAMBRIDGE STREET,,,
1500000518,03/28/2015 04:25:00 PM,Saturday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASSACHUSETTS AV,WALDEN ST,MASSACHUSETTS AV & WALDEN ST,42.391399399999898,-71.123298599999899,"(42.3913994, -71.1232986)"
1500000519,03/28/2015 06:40:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,,MONSIGNOR O'BRIEN HIGHWAY,MONSIGNOR O'BRIEN HIGHWAY,MONSIGNOR O'BRIEN HIGHWAY & MONSIGNOR O'BRIEN HIGHWAY,42.373798399999899,-71.082099900000003,"(42.3737984, -71.0820999)"
1500000520,03/28/2015 08:42:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,,GARDEN ST.,PEABODY ST.,GARDEN ST. & PEABODY ST.,42.375,-71.118598899999895,"(42.375, -71.1185989)"
1500000521,03/29/2015 02:31:00 PM,Sunday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,ESSEX STREET,,ESSEX STREET,,,
1500000522,03/29/2015 08:31:00 PM,Sunday,PASSENGER CAR,,,ESSEX STREET,,ESSEX STREET,,,
1500000526,03/31/2015 12:45:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",100,CAMBRIDGESIDE PLACE,,100 CAMBRIDGESIDE PLACE,42.367099799999899,-71.076599099999896,"(42.3670998, -71.0765991)"
1500000524,03/31/2015 07:09:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,680,HURON AVE,,680 HURON AVE,42.380699200000002,-71.153701799999894,"(42.3806992, -71.1537018)"
1500000525,03/31/2015 07:25:00 PM,Tuesday,PASSENGER CAR,,77,MASSACHUSETTS AVE,,77 MASSACHUSETTS AVE,42.359199500000003,-71.093696600000001,"(42.3591995, -71.0936966)"
1500000528,04/01/2015 05:08:00 PM,Wednesday,UNKNOWN HEAVY TRUCK,,1,BLANCHARD ROAD,,1 BLANCHARD ROAD,42.391998299999898,-71.157600400000007,"(42.3919983, -71.1576004)"
1500000529,04/01/2015 05:34:00 PM,Wednesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,ESSEX ST,LAMSON,ESSEX ST & LAMSON,42.367198899999899,-71.101303099999896,"(42.3671989, -71.1013031)"
1500000530,04/01/2015 06:11:00 PM,Wednesday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",700,HURON AVE,,700 HURON AVE,42.382198299999899,-71.157798799999895,"(42.3821983, -71.1577988)"
1500000531,04/02/2015 11:15:00 AM,Thursday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,SHERMAN ST,,SHERMAN ST,,,
1500000532,04/02/2015 12:50:00 PM,Thursday,PASSENGER CAR,PASSENGER CAR,,PEABODY ST,GARDEN ST,PEABODY ST & GARDEN ST,42.375,-71.118598899999895,"(42.375, -71.1185989)"
1500000533,04/02/2015 05:42:00 PM,Thursday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,100,BROADWAY,,100 BROADWAY,,,
1500000535,04/02/2015 06:30:00 PM,Thursday,PASSENGER CAR,PASSENGER CAR,699,MOUNT AUBURN STREET,,699 MOUNT AUBURN STREET,42.374698600000002,-71.149497999999895,"(42.3746986, -71.149498)"
1500000534,04/02/2015 08:22:00 PM,Thursday,PASSENGER CAR,PASSENGER CAR,,COLUMBIA,BROADWAY,COLUMBIA & BROADWAY,42.367900800000001,-71.097396900000007,"(42.3679008, -71.0973969)"
1500000536,04/03/2015 09:10:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,,VASSAR ST,MEMORIAL DR,VASSAR ST & MEMORIAL DR,42.3534012,-71.107101400000005,"(42.3534012, -71.1071014)"
1500000537,04/03/2015 11:50:00 AM,Friday,PASSENGER CAR,PASSENGER CAR,777,CONCORD AVE,,777 CONCORD AVE,42.390598300000001,-71.154701200000005,"(42.3905983, -71.1547012)"
1500000538,04/03/2015 02:41:00 PM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,GARDEN ST.,APPIAN WAY,GARDEN ST. & APPIAN WAY,42.375999499999899,-71.121002200000007,"(42.3759995, -71.1210022)"
1500000541,04/03/2015 06:03:00 PM,Friday,PASSENGER CAR,PASSENGER CAR,,PUTNAM AVE,GREEEN STREET,PUTNAM AVE & GREEEN STREET,42.369300799999898,-71.113502499999896,"(42.3693008, -71.1135025)"
1500000542,04/03/2015 08:01:00 PM,Friday,PASSENGER CAR,,1611,CAMBRIDGE ST.,,1611 CAMBRIDGE ST.,42.374698600000002,-71.108596800000001,"(42.3746986, -71.1085968)"
1500000544,04/04/2015 04:59:00 AM,Saturday,PASSENGER CAR,PASSENGER CAR,390,HURON AVE.,,390 HURON AVE.,42.380901299999898,-71.139999399999894,"(42.3809013, -71.1399994)"
1500000543,04/04/2015 06:01:00 AM,Saturday,PASSENGER CAR,,,MASSACHUSETTS AVENUE,RICE STREET,MASSACHUSETTS AVENUE & RICE STREET,42.395301799999899,-71.127899200000002,"(42.3953018, -71.1278992)"
1500000545,04/04/2015 07:58:00 PM,Saturday,PASSENGER CAR,PASSENGER CAR,,MAIN,CHERRY,MAIN & CHERRY,42.363300299999899,-71.097503700000004,"(42.3633003, -71.0975037)"
1500000546,04/04/2015 11:30:00 PM,Saturday,PASSENGER CAR,,145,WILLOW STREET,,145 WILLOW STREET,42.373699199999898,-71.091598500000003,"(42.3736992, -71.0915985)"
1500000547,04/05/2015 10:13:00 PM,Sunday,PASSENGER CAR,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,OXFORD ST,MELON ST,OXFORD ST & MELON ST,,,
1500000548,04/06/2015 01:50:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR,,260 GREEN STREET,,,,,
1500000549,04/06/2015 02:23:00 PM,Monday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)","LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,260 GREEN STREET,,,,,
1500000550,04/06/2015 05:33:00 PM,Monday,PASSENGER CAR,,21,NOTRE DAME AVE,,21 NOTRE DAME AVE,42.391799900000002,-71.131896999999896,"(42.3917999, -71.131897)"
1500000551,04/07/2015 08:58:00 AM,Tuesday,PASSENGER CAR,PASSENGER CAR,,MASS AVE,WASHBURN AVE,MASS AVE & WASHBURN AVE,42.3987999,-71.132003800000007,"(42.3987999, -71.1320038)"
1500000552,04/07/2015 03:35:00 PM,Tuesday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,,COLUMBIA ST.,CAMBRIDGE ST.,COLUMBIA ST. & CAMBRIDGE ST.,42.3728981,-71.094497700000005,"(42.3728981, -71.0944977)"
