I/O,Date,Source (1),Source (2),Source Region,Vessel Name,Vessel Size (CBM),Destination (1),Destination (2),Destination (3),Destination (4),Destination (5),Primary Destination Country,Primary Destination Region,C2,C3,C4,iC4,Participant (1),Participant (2),Participant (3),Participant (4),Participant (5),Participant (6),Participant (7),Special Notes
Out of port,01/25/14,United States,"Houston, TX",North America,BW Maple,"80,645",Dominican Republic,,,,,Dominican Republic,Caribbean,0,"23,671","21,468",0,Enterprise,Geogas,,,,,,
,01/25/14,Saudi Arabia,Yanbu,Middle East,Gas Alkhaleej,"82,000",Egypt,,,,,Egypt,Mediterranean,0,"22,000","22,000",0,AMPTC,,,,,,,
,01/26/14,Norway,Mongstad,North Sea,Sigas Maud,"5,000",Antwerp,,,,,Belgium,Northwest Europe,0,"2,000",0,0,,,,,,,,
,01/26/14,Netherlands,"Flushing, NL",North Sea,Navigator Virgo,"20,657","Newington, NH",,,,,United States,North America,0,"12,000",0,0,Gunvor,Sea-3,,,,,,
,01/26/14,Norway,Mongstad,North Sea,Antwerpen,"35,000",Immingham,,,,,United Kingdom,Northwest Europe,0,"19,000",0,0,,,,,,,,
,01/26/14,Trinidad,Point Lisas,Caribbean,Newmarket 1,"6,257",Costa Rica,,,,,Costa Rica,Central America,0,"1,500","1,000",0,CaribLPG,,,,,,,
,01/26/14,United Arab Emirates,Ruwais,Middle East,Toyosu Maru,"78,462",Indonesia,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,,,,,,,,
,01/27/14,Norway,Kaarstoe,North Sea,Tessa Kosan,"5,900",LeHavre,,,,,France,Northwest Europe,0,"4,500",0,0,Statoil,,,,,,,
,01/27/14,Iran,Assuleyah,Middle East,White Purl,"8,000",Iraq,,,,,Iraq,Middle East,0,"5,000",0,0,,,,,,,,
,01/27/14,Norway,Kaarstoe,North Sea,Nordic Gas,"20,700",ARA,,,,,Netherlands,Northwest Europe,0,"10,000",0,0,Eni,,,,,,,
Out of port,01/27/14,United States,"Galena Park, TX",North America,Navigator Magellan,"20,800",Honduras,,,,,Honduras,Central America,0,"11,272",0,0,Targa,Grupo Tomza,,,,,,
Out of port,01/27/14,United States,"Galena Park, TX",North America,BW Trader,"78,500",Sines,Spain,,,,Portugal,Northwest Europe,0,"44,283",0,0,Targa,Itochu,Geogas,,,,,
,01/27/14,Algeria,Bethioua,Mediterranean,Gaschem Jade,"5,271",Tunisia,,,,,Tunisia,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,01/27/14,Algeria,Bethioua,Mediterranean,Gaschem Weser,"5,600",Morocco,,,,,Morocco,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,01/27/14,United Kingdom,Grangemouth,North Sea,Philine Schulte,"8,606",ARA,,,,,Netherlands,Northwest Europe,0,0,"3,700",0,Eni,,,,,,,
,01/27/14,Algeria,Bethioua,Mediterranean,Rhourd El Adra,"22,500",Leghorn,,,,,Italy,Mediterranean,0,"4,000","4,000",0,SPC,Eni,Liquigas,,,,,
,01/27/14,Norway,Kaarstoe,North Sea,Navigator Saturn,"22,085",Rotterdam,,,,,Netherlands,Northwest Europe,0,0,"12,000",0,Eni,,,,,,,
,01/27/14,Qatar,Ras Laffan,Middle East,BW Lord,"84,000",India,Mauritius,,,,India,India,0,"20,000","20,000",0,Tasweeq,IOC,,,,,,
,01/27/14,Kuwait,Mina Al Ahmadi,Middle East,Sunny Green,"78,507",Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,KPC,,,,,,,
,01/27/14,Saudi Arabia,Yanbu,Middle East,Gas Taurus,"78,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,01/27/14,Angola,Soyo,West Africa,BW Broker,"82,000",West Africa(STS),,,,,,West Africa,0,"22,000","22,000",0,Sonangol,Geogas,,,,,,
,01/28/14,United Kingdom,Teesside,North Sea,Marianne,"3,500",Aadalstangen,Belfast,,,,Norway,Northwest Europe,0,"1,800",0,0,Statoil,,,,,,,
,01/28/14,Norway,Kaarstoe,North Sea,Thresher,"2,294",Port Jerome,Dunkirk,,,,France,Northwest Europe,0,"2,000",0,0,,,,,,,,
,01/28/14,Russia,Ust Luga,North Sea,Sibur Tobol,"20,600",Stenungsund,,,,,Sweden,Northwest Europe,0,"4,000",0,0,Sibur,,,,,,,
,01/28/14,Venezuela,Jose,South America,Immanuel Schulte,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"11,675",0,0,Pdvsa,,,,,,,
In port,01/28/14,United States,Undetermined USGC,North America,TBN,0,Undetermined,,,,,,,0,"46,000",0,0,E1,,,,,,,
,01/28/14,Trinidad,Point Lisas,Caribbean,Camelot,"7,522",Panama,,,,,Panama,Central America,0,0,"4,500",0,CaribLPG,,,,,,,
Out of port,01/28/14,United States,"Corpus Christi, TX",North America,Thetagas,"9,164",Costa Rica,,,,,Costa Rica,Central America,0,0,"4,500",0,Trafigura,,,,,,,via STS @ Aruba
,01/28/14,Kuwait,Mina Al Ahmadi,Middle East,TBN,0,Far East,,,,,,Far East,0,"22,000","22,000",0,KPC,Astomos,,,,,,
,01/28/14,Qatar,Messaied,Middle East,Ocean Orchid,"79,321",Indonesia,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,Tasweeq,,,,,,,
Out of port,01/28/14,United States,"Houston, TX",North America,Ronald N,"75,000",Portugal,Morocco,,,,Portugal,Northwest Europe,0,"10,708","32,527",0,Enterprise,Petredec,,,,,,STS @ Bahamas
,01/28/14,Algeria,Bethioua,Mediterranean,Rhourd Enouss,"59,000",Morocco,,,,,Morocco,Mediterranean,0,0,"34,000",0,SPC,,,,,,,
,01/28/14,Venezuela,Jose,South America,Queen Zenobia,"22,952",Coastal Venezuela,,,,,Venezuela,South America,0,0,"1,952","1,074",Pdvsa,,,,,,,
,01/28/14,Norway,Kaarstoe,North Sea,Ocean Primus,"5,000",Port Jerome,,,,,France,Northwest Europe,0,0,0,"1,800",ExxonMobil,,,,,,,
,01/29/14,Russia,Ust Luga,North Sea,Sibur Voronezh,"20,600",Gdansk,Brunsbuttel,,,,Poland,Northwest Europe,0,"6,500",0,0,Sibur,,,,,,,
,01/29/14,Norway,Mongstad,North Sea,Temse,"35,000",Antwerp,,,,,Belgium,Northwest Europe,0,"20,500",0,0,Statoil,,,,,,,
,01/29/14,United Kingdom,Fawley,North Sea,Auteuil,"3,516",Bilbao,,,,,Spain,Mediterranean,0,0,"1,600",0,Petredec,,,,,,,
,01/29/14,Algeria,Bethioua,Mediterranean,Polargas,"15,000",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"7,000",0,SPC,,,,,,,
,01/29/14,Kuwait,Mina Al Ahmadi,Middle East,Annapurna,"22,950",India,,,,,India,India,0,0,"13,000",0,KPC,IOC,,,,,,
,01/29/14,Norway,Kaarstoe,North Sea,Bastogne,"35,223",Rafnes,Stenungsund,,,,Norway,Northwest Europe,0,0,"20,500",0,Statoil,,,,,,,
,01/29/14,Qatar,Messaied,Middle East,Musanah,"83,000",India,,,,,India,India,0,"22,000","22,000",0,Tasweeq,IOC,,,,,,
,01/29/14,Norway,Kaarstoe,North Sea,Chemgas,"2,060",Brofjorden,,,,,Sweden,Northwest Europe,0,0,0,"1,800",Exxon,,,,,,,
,01/30/14,Peru,Pisco,South America,BW Havis,"57,214",Japan,,,,,Japan,Far East,0,"20,000",0,0,,,,,,,,
Out of port,01/30/14,United States,"Houston, TX",North America,BW Pine,"80,199",Japan,,,,,Japan,Far East,0,"45,330",0,0,Enterprise,Eneos,,,,,,
In port,01/30/14,United States,Undetermined USGC,North America,TBN,0,Undetermined,,,,,,,0,"46,000",0,0,Trafigura,,,,,,,
,01/30/14,Algeria,Bethioua,Mediterranean,Gaz United,"9,102",Naples,,,,,Italy,Mediterranean,0,0,"4,500",0,SPC,Eni,,,,,,
,01/30/14,United Kingdom,Braefoot Bay,North Sea,Eeklo,"37,450",Pembroke,,,,,United Kingdom,Northwest Europe,0,0,"20,500",0,Statoil,,,,,,,
,01/31/14,Norway,Mongstad,North Sea,Elisabeth,"3,542",Denmark,,,,,Denmark,Northwest Europe,0,800,0,0,Statoil,,,,,,,Kalundborg
,01/31/14,Venezuela,Jose,South America,Churun Meru,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"7,085",0,0,Pdvsa,,,,,,,
,01/31/14,Algeria,Bethioua,Mediterranean,Berga II,"35,000",Lavera,,,,,France,Mediterranean,0,"19,600",0,0,SPC,SHV,,,,,,
,01/31/14,United Arab Emirates,Ruwais,Middle East,British Councillor,"83,000",Japan,,,,,Japan,Far East,0,"44,000",0,0,Total,,,,,,,
,01/31/14,Qatar,Messaied,Middle East,Almajedah,"23,051",India,,,,,India,India,0,0,"20,000",0,Tasweeq,IOC,,,,,,
,01/31/14,Iran,Assuleyah,Middle East,Gas Beauty I,"75,680",China,,,,,China,Far East,0,"22,000","22,000",0,,,,,,,,
,01/31/14,Saudi Arabia,Yanbu,Middle East,Sunny Joy,"78,874",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,01/31/14,Kuwait,Mina Al Ahmadi,Middle East,Energy Orpheus,"78,498",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,01/31/14,United Arab Emirates,Ruwais,Middle East,Kikyo,"82,000",India,,,,,India,India,0,"22,000","22,000",0,,,,,,,,
,01/31/14,Qatar,Ras Laffan,Middle East,Leto Providence,"78,908",China,Japan,,,,China,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,01/31/14,Saudi Arabia,Ras Tanura,Middle East,Linden Pride,"78,000",India,,,,,India,India,0,"22,000","22,000",0,IOC,,,,,,,
,01/31/14,Equatorial Guinea,Bioko Island,West Africa,BW Denise,"78,551",Lavera,,,,,France,Mediterranean,0,"22,000",0,0,Geogas,,,,,,,
,02/01/14,United Kingdom,Teesside,North Sea,Chemgas,"2,060",Immingham,,,,,United Kingdom,Northwest Europe,0,"1,600",0,0,Eni,,,,,,,
,02/01/14,Norway,Mongstad,North Sea,Sigas Sonja,"5,034",Antwerp,,,,,Belgium,Northwest Europe,0,"2,000",0,0,Statoil,,,,,,,
,02/01/14,Norway,Mongstad,North Sea,Sigas Sonja,"5,034",Antwerp,,,,,Belgium,Northwest Europe,0,"2,000",0,0,,,,,,,,
,02/01/14,France,Lavera,Mediterranean,Gitta Kosan,"4,415",Spain,,,,,Spain,Northwest Europe,0,"4,400",0,0,SHV,,,,,,,
,02/01/14,France,Lavera,Mediterranean,Gitta Kosan,"4,415",Spain,,,,,Spain,Northwest Europe,0,"4,400",0,0,SHV,,,,,,,Barcelona
,02/01/14,Russia,Ust Luga,North Sea,Navigator Libra,"22,000",Donges,,,,,France,Northwest Europe,0,"12,000",0,0,Sibur,,,,,,,
Out of port,02/01/14,United States,"Galena Park, TX",North America,Prins Alexander,"35,000",West Africa,,,,,,West Africa,0,"20,000",0,0,Targa,Geogas,,,,,,
Out of port,02/01/14,United States,"Galena Park, TX",North America,BW Kyoto,"84,000",Dominican Republic,,,,,Dominican Republic,Caribbean,0,"44,283",0,0,Targa,Geogas,,,,,,
,02/01/14,Saudi Arabia,Ras Tanura,Middle East,Berge Summit,"78,488",South Korea,,,,,South Korea,Far East,0,"22,000","22,000",0,,,,,,,,
,02/01/14,Qatar,Ras Laffan,Middle East,DL Calla,"78,408",Indonesia,,,,,Indonesia,Southeast Asia,0,"22,000","22,000",0,Tasweeq,,,,,,,
,02/01/14,United Arab Emirates,Ruwais,Middle East,BW Empress,"83,070",Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,SK Gas,,,,,,,
,02/01/14,Norway,Kaarstoe,North Sea,Vermilion First,"78,000",Lavera,,,,,France,Mediterranean,0,"22,000","22,000",0,Statoil,,,,,,,
,02/01/14,United Arab Emirates,Ruwais,Middle East,Nichiyuh Maru,"78,508",Japan,China,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,02/01/14,Australia,Dampier,Australia,Lycaste Peace,"78,945",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,BHP,,,,,,,
,02/01/14,United Arab Emirates,Ruwais,Middle East,Tirumala Gas,"20,700",India,Philippines,,,,India,India,0,"22,000","22,000",0,,,,,,,,
Out of port,02/01/14,United States,"Houston, TX",North America,Telma Kosan,"5,638",Mexico,,,,,Mexico,North America,0,0,0,"3,223",Enterprise,PMI,,,,,,
,02/02/14,Venezuela,Jose,South America,Navigator Phoenix,"22,211",Coastal Venezuela,,,,,Venezuela,South America,0,"11,675",0,0,Pdvsa,,,,,,,
,02/02/14,Dominican Republic,Floating Storage,Caribbean,Sloman Ariadne,"20,600",Leghorn,,,,,Italy,Mediterranean,0,"12,000",0,0,Geogas,,,,,,,
Out of port,02/02/14,United States,"Galena Park, TX",North America,Navigator Pegasus,"22,000",Honduras,,,,,Honduras,Central America,0,"12,000",0,0,Targa,Grupo Tomza,,,,,,
,02/02/14,Netherlands,"Flushing, NL",North Sea,Navigator Scorpio,"22,550","Newington, NH",,,,,United States,North America,0,"12,000",0,0,Gunvor,Sea-3,,,,,,
,02/02/14,Argentina,Bahia Blanca,South America,BW Nice,"59,375",Brazil,,,,,Brazil,South America,0,"20,000",0,0,Petrobras,,,,,,,
Out of port,02/02/14,United States,"Houston, TX",North America,Clipper Sirius,"75,000",Japan,,,,,Japan,Far East,0,"42,190",0,0,Enterprise,E1,Statoil,,,,,
,02/02/14,Saudi Arabia,Ras Tanura,Middle East,Nadeshiko Gas,"83,000",Japan,,,,,Japan,Far East,0,"45,000",0,0,Astomos,,,,,,,
Out of port,02/02/14,United States,"Corpus Christi, TX",North America,Championship,"7,221",Panama,,,,,Panama,Central America,0,0,"4,000",0,Trafigura,PetroPort,,,,,,
,02/02/14,Saudi Arabia,Ras Tanura,Middle East,TBN,0,Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,PTT,,,,,,,
,02/02/14,Saudi Arabia,Yanbu,Middle East,Lucina Providence,"78,000",Japan,South Korea,China,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,02/02/14,Norway,Kaarstoe,North Sea,Promise,"84,000",Turkey,Lavera,,,,Turkey,Mediterranean,0,"10,000","30,000",0,Statoil,,,,,,,
,02/02/14,Netherlands,"Flushing, NL",North Sea,B Gas Lotta,"1,760",Immingham,,,,,United Kingdom,Northwest Europe,0,0,0,900,"CSS, S.A.",,,,,,,
,02/03/14,Norway,Mongstad,North Sea,Marianne,"3,500",Belfast,,,,,Ireland,Northwest Europe,0,700,0,0,Statoil,,,,,,,
,02/03/14,Trinidad,Point Lisas,Caribbean,Fortunato,"8,675",Dominican Republic,,,,,Dominican Republic,Caribbean,0,"4,000",0,0,Geogas,,,,,,,
,02/03/14,Russia,Ust Luga,North Sea,Navigator Leo,"20,700",Terneuzen,,,,,Netherlands,Northwest Europe,0,"12,000",0,0,Sibur,Dow,,,,,,
,02/03/14,Norway,Kaarstoe,North Sea,Angela,"3,500",Leixoes,,,,,Portugal,Northwest Europe,0,0,"2,000",0,Statoil,,,,,,,
,02/03/14,Algeria,Bethioua,Mediterranean,Gaschem Jade,"5,271",Tunisia,,,,,Tunisia,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
Out of port,02/03/14,United States,"Houston, TX",North America,Navigator Grace,"22,500",Pembroke,,,,,United Kingdom,Northwest Europe,0,0,"4,182",0,Enterprise,Trafigura,,,,,,
,02/03/14,United Kingdom,Fawley,North Sea,Philine Schulte,"8,606",Morocco,,,,,Morocco,Mediterranean,0,0,"5,000",0,Petredec,,,,,,,
,02/03/14,Nigeria,Bonny,West Africa,Gaz Providence,"22,500",West Africa,,,,,,West Africa,0,0,"7,000",0,Geogas,,,,,,,
,02/03/14,Saudi Arabia,Ras Tanura,Middle East,Tilos,"35,000",India,,,,,India,India,0,0,"20,000",0,IOC,,,,,,,
,02/03/14,Kuwait,Mina Al Ahmadi,Middle East,Gas Al Gurain,"78,475",South Korea,,,,,South Korea,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,02/03/14,United Arab Emirates,Ruwais,Middle East,Flanders Harmony,"85,826",India,,,,,India,India,0,"22,000","22,000",0,,,,,,,,
,02/03/14,Qatar,Ras Laffan,Middle East,Lotus Gas,"80,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,02/04/14,Qatar,Ras Laffan,Middle East,British Commerce,"83,000",Japan,,,,,Japan,Far East,0,"44,000",0,0,Tasweeq,Total,,,,,,
,02/04/14,Algeria,Bethioua,Mediterranean,Captain Markos N.L.,"82,200",Japan,,,,,Japan,Far East,0,"44,500",0,0,SPC,Statoil,,,,,,
,02/04/14,Norway,Kaarstoe,North Sea,Castel Dell 'Ovo,"3,500",Rotterdam,,,,,Netherlands,Northwest Europe,0,0,"1,800",0,,,,,,,,
,02/04/14,Spain,Huelva,Mediterranean,Tilda Kosan,"6,270",Agadir,,,,,Morocco,Mediterranean,0,0,"3,800",0,,,,,,,,
,02/05/14,Norway,Mongstad,North Sea,Joan,"3,500",Tees,,,,,United Kingdom,Northwest Europe,0,"1,800",0,0,Statoil,,,,,,,
,02/05/14,Trinidad,Point Lisas,Caribbean,Aintree,"6,519",Caribbean,,,,,,Caribbean,0,"2,500",0,0,CaribLPG,,,,,,,
,02/05/14,Russia,Ust Luga,North Sea,Sibur Tobol,"20,600",Stenungsund,,,,,Sweden,Northwest Europe,0,"4,000",0,0,Sibur,,,,,,,
,02/05/14,Norway,Kaarstoe,North Sea,Tessa Kosan,"5,900",Grangemouth,,,,,United Kingdom,Northwest Europe,0,"4,500",0,0,Statoil,Ineos,,,,,,
,02/05/14,Venezuela,Jose,South America,Mathraki,"22,940",Coastal Venezuela,,,,,Venezuela,South America,0,"11,675",0,0,Pdvsa,,,,,,,
Out of port,02/05/14,United States,"Galena Park, TX",North America,Polar,"60,216",Chile,,,,,Chile,South America,0,"18,000",0,0,Targa,,,,,,,
,02/05/14,Norway,Kaarstoe,North Sea,Antwerpen,"35,000","Newington, NH",,,,,United States,North America,0,"20,000",0,0,Statoil,Sea-3,,,,,,
Out of port,02/05/14,United States,"Houston, TX",North America,Kobai,"82,000",Chile,Ecuador,,,,Chile,South America,0,"46,377",0,0,Enterprise,Repsol,Vitol,,,,,
,02/05/14,Nigeria,Bonny,West Africa,Gas Power,"78,000",Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,ExxonMobil,Vitol,,,,,,
,02/05/14,Qatar,Ras Laffan,Middle East,Summit River,"80,000",Thailand,,,,,Thailand,Southeast Asia,0,"22,000","22,000",0,Tasweeq,E1,,,,,,
,02/05/14,United Arab Emirates,Das Island,Middle East,Hisui,"80,000",South Korea,,,,,South Korea,Far East,0,"22,000","22,000",0,,,,,,,,
,02/06/14,Colombia,"Cartagena, CO",South America,Albane,"8,600",Dominican Republic,US Virgin Islands,,,,Dominican Republic,Caribbean,0,"3,500",0,0,Geogas,,,,,,,
,02/06/14,Norway,Mongstad,North Sea,Magdalena,"3,541",Tees,,,,,United Kingdom,Northwest Europe,0,0,"2,000",0,Statoil,,,,,,,
,02/06/14,Kuwait,Mina Al Ahmadi,Middle East,Nanga Parbat,"22,950",India,,,,,India,India,0,0,"13,000",0,KPC,IOC,,,,,,
In port,02/06/14,,Floating Storage,,Mill House,"82,000",Sines,Morocco,,,,Portugal,Northwest Europe,0,"20,000","20,000",0,,,,,,,,"Ex F/S @ Freeport, Bahamas"
,02/06/14,Saudi Arabia,Yanbu,Middle East,Ocean Gas,"80,000",Egypt,,,,,Egypt,Mediterranean,0,"22,000","22,000",0,,,,,,,,
,02/06/14,Qatar,Messaied,Middle East,Gas Capricorn,"78,935",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,02/06/14,United Arab Emirates,Ruwais,Middle East,Astomos Earth,"82,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,02/06/14,Algeria,Bethioua,Mediterranean,Hassi Messaoud 2,"59,000",Morocco,,,,,Morocco,Mediterranean,0,0,"34,000",0,SPC,,,,,,,
,02/07/14,Argentina,Bahia Blanca,South America,Clipper Viking,"12,660",South Africa,,,,,South Africa,Indian Ocean,0,"7,000",0,0,Petredec,,,,,,,
Out of port,02/07/14,United States,"Houston, TX",North America,Manifesto,"82,000",Brazil,,,,,Brazil,South America,0,"42,109",0,0,Enterprise,E1,Statoil,Petrobras,,,,
,02/07/14,Algeria,Bethioua,Mediterranean,Brides,"7,255",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,02/07/14,Iran,Assuleyah,Middle East,Alpha,"78,500",China,,,,,China,Far East,0,"11,000","11,000",0,,,,,,,,formerly Jeanne-Marie
,02/07/14,Norway,Mongstad,North Sea,Bastogne,"35,223",Rotterdam,,,,,Netherlands,Northwest Europe,0,0,"20,500",0,Statoil,,,,,,,
,02/07/14,Kuwait,Mina Al Ahmadi,Middle East,Great Tribune,"78,000",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,KPC,,,,,,,
,02/07/14,Qatar,Ras Laffan,Middle East,Crystal Marine,"80,138",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,Tasweeq,,,,,,,
,02/08/14,United Kingdom,Teesside,North Sea,Joan,"3,500",Leixoes,,,,,Portugal,Northwest Europe,0,"1,700",0,0,Statoil,,,,,,,
,02/08/14,Trinidad,Point Lisas,Caribbean,Coniston,"4,002",Caribbean,,,,,,Caribbean,0,"2,500",0,0,CRE,,,,,,,
,02/08/14,Venezuela,Jose,South America,Churun Meru,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"11,675",0,0,Pdvsa,,,,,,,
,02/08/14,Algeria,Bethioua,Mediterranean,Rhourd El Hamra,"22,760",Naples,,,,,Italy,Mediterranean,0,"12,700",0,0,SPC,,,,,,,
,02/08/14,United Kingdom,Braefoot Bay,North Sea,Odin,"38,000",LeHavre,,,,,France,Northwest Europe,0,"21,500",0,0,"CSS, S.A.",,,,,,,
,02/08/14,United Kingdom,Teesside,North Sea,Gas Evoluzione,"3,517",ARA,,,,,Netherlands,Northwest Europe,0,0,"1,800",0,Shell,,,,,,,
,02/08/14,Trinidad,Point Lisas,Caribbean,Gas Crystal,"3,200",Panama,,,,,Panama,Central America,0,0,"3,500",0,CaribLPG,,,,,,,
,02/08/14,Iran,Assuleyah,Middle East,Gas Sapphire,"75,178",China,,,,,China,Far East,0,"22,000","22,000",0,,,,,,,,
,02/08/14,Algeria,Bethioua,Mediterranean,Gas Spirit I,"75,683",Egypt,,,,,Egypt,Mediterranean,0,"22,000","22,000",0,SPC,AMPTC,Vitol,,,,,
,02/08/14,Kuwait,Mina Al Ahmadi,Middle East,Ayame,"84,000",India,,,,,India,India,0,"22,000","22,000",0,KPC,HPCL,,,,,,
,02/09/14,Venezuela,Jose,South America,Mathraki,"22,940",Coastal Venezuela,,,,,Venezuela,South America,0,"11,694",0,0,Pdvsa,,,,,,,
,02/09/14,Norway,Melkoya,North Sea,Temse,"35,000",Rafnes,,,,,Norway,Northwest Europe,0,"20,000",0,0,Statoil,,,,,,,
,02/09/14,Qatar,Messaied,Middle East,Sunny Bright,"78,918",Japan,,,,,Japan,Far East,0,"33,000","11,000",0,Tasweeq,,,,,,,
,02/09/14,Norway,Kaarstoe,North Sea,Typhoon,0,Port Jerome,,,,,France,Northwest Europe,0,0,0,"1,800",ExxonMobil,,,,,,,
,02/10/14,Norway,Mongstad,North Sea,Lady Hilde,"3,513",Antwerp,,,,,Belgium,Northwest Europe,0,"1,800",0,0,Statoil,,,,,,,
Out of port,02/10/14,United States,"Galena Park, TX",North America,BW Oak,"82,290",Venezuela,,,,,Venezuela,South America,0,"44,000",0,0,Targa,Gunvor,Vitol,Trafigura,Pdvsa,,,
Out of port,02/10/14,United States,"Houston, TX",North America,BW Tokyo,"83,000",China,,,,,China,Far East,0,"46,537",0,0,Enterprise,Trafigura,,,,,,
Out of port,02/10/14,United States,Port Aransas,North America,Camelot,"7,522",Caribbean,,,,,,Caribbean,0,"2,500","1,500",0,Martin Gas,Petredec,CaribLPG,,,,,
,02/10/14,Norway,Kaarstoe,North Sea,Castel Dell 'Ovo,"3,500",Rotterdam,,,,,Netherlands,Northwest Europe,0,0,"1,800",0,,,,,,,,
,02/10/14,Norway,Kaarstoe,North Sea,Magdalena,"3,541",Sines,,,,,Portugal,Northwest Europe,0,0,"2,000",0,Statoil,,,,,,,
,02/10/14,Algeria,Bethioua,Mediterranean,Gaschem Jumme,"5,321",Morocco,,,,,Morocco,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,02/10/14,Algeria,Bethioua,Mediterranean,Polargas,"15,000",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"8,500",0,SPC,,,,,,,
,02/10/14,Iran,Assuleyah,Middle East,Gas Beryl,"80,199",China,,,,,China,Far East,0,"22,000","22,000",0,,,,,,,,
,02/10/14,United Arab Emirates,Ruwais,Middle East,Fountain River,"79,527",Japan,,,,,Japan,Far East,0,"22,000","22,000",0,,,,,,,,
,02/10/14,Norway,Kaarstoe,North Sea,BW Prince,"82,000",Gijon,Lavera,Morocco,,,Spain,Northwest Europe,0,"22,000","22,000",0,,,,,,,,
,02/10/14,Nigeria,Escravos,West Africa,BW Broker,"82,000",Brazil,,,,,Brazil,South America,0,"23,000","23,000",0,Chevron,Petrobras,,,,,,
,02/11/14,United Kingdom,Fawley,North Sea,Marianne,"3,500",Denmark,,,,,Denmark,Northwest Europe,0,"1,700",0,0,Statoil,,,,,,,
Out of port,02/11/14,United States,"Galena Park, TX",North America,Navigator Magellan,"20,800",Honduras,,,,,Honduras,Central America,0,"11,272",0,0,Targa,Grupo Tomza,,,,,,
,02/11/14,Algeria,Bethioua,Mediterranean,Barouda,"6,602",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,02/11/14,Iran,BIK,Middle East,Alpha,"78,500",China,,,,,China,Far East,0,"11,000","11,000",0,,,,,,,,formerly Jeanne-Marie
,02/11/14,Qatar,Ras Laffan,Middle East,Yuyo Spirits,"78,500",India,,,,,India,India,0,"22,000","22,000",0,Tasweeq,IOC,,,,,,
,02/12/14,Venezuela,Jose,South America,Churun Meru,"20,600",Coastal Venezuela,,,,,Venezuela,South America,0,"7,649",0,0,Pdvsa,,,,,,,
,02/12/14,United Kingdom,Teesside,North Sea,Arran,"4,129",Belfast,,,,,Ireland,Northwest Europe,0,"8,500",0,0,,,,,,,,
,02/12/14,Venezuela,Jose,South America,Mathraki,"22,940",Coastal Venezuela,,,,,Venezuela,South America,0,"12,077",0,0,Pdvsa,,,,,,,
,02/12/14,United Arab Emirates,Sharjah,Middle East,G. Forever,"82,000",Japan,,,,,Japan,Far East,0,"1,600","2,000",0,Petredec,,,,,,,
,02/12/14,Algeria,Bethioua,Mediterranean,Gaschem Jade,"5,271",Tunisia,,,,,Tunisia,Mediterranean,0,0,"3,200",0,SPC,,,,,,,
,02/12/14,Algeria,Bethioua,Mediterranean,Gaz Palmyra,"12,089",Coastal Algeria,,,,,Algeria,Mediterranean,0,0,"6,000",0,SPC,,,,,,,
Out of port,02/12/14,United States,"Houston, TX",North America,Clipper Quito,"82,000",Panama (F/S)(STS),,,,,Panama,Central America,0,"30,998","11,617",0,Enterprise,Petredec,,,,,,Product to Ecuador
,02/12/14,United Arab Emirates,Ruwais,Middle East,Nisyros,"35,000",India,,,,,India,India,0,0,"18,000",0,,,,,,,,
,02/12/14,Algeria,Bethioua,Mediterranean,Rhourd El Fares,"35,000",Tarragona,Cartagena,,,,Spain,Mediterranean,0,0,"20,000",0,SPC,BASF,Repsol,,,,,
